"ACCID","STATEMENTID","TX_ID","TX_DATE","AMOUNT","DESCRIPTION","CATEGORY",
"150099","125","350","2014-08-27","-94.00","FOOD GIANT","GROCERIES",
"150099","125","351","2014-08-28","-53.00","BYERLY'S","SHOPPING",
"150099","126","352","2014-09-28","29.00","PAYMENT","PAYMENT",
"150099","126","353","2014-09-01","-9.00","PREMIER TAXIS PTE LTD","TRAVEL",
"150099","126","354","2014-09-04","-38.00","INGLES","ONLINE SHOPPING",
"150099","126","355","2014-09-07","-9.00","WWW.DVLA.GOV.UK","CAR",
"150099","126","356","2014-09-07","-62.00","ARTEAGAS FOOD CENTER","ONLINE SHOPPING",
"150099","126","357","2014-09-10","-21.00","CREST FOODS","SHOPPING",
"150099","126","358","2014-09-14","-15.00","C-TOWN","ONLINE SHOPPING",
"150099","126","359","2014-09-16","-71.00","FOOD BAZAAR SUPERMARKETS","SHOPPING",
"150099","126","360","2014-09-16","-66.00","O'MALIA'S","ONLINE SHOPPING",
"150099","126","361","2014-09-18","-95.00","KWIK FIT","CAR",
"150099","126","362","2014-09-23","-64.00","WICKES","SHOPPING",
"150099","126","363","2014-09-27","-48.00","PRIMARK","SHOPPING",
"150099","126","364","2014-09-28","-22.00","FOODMAXX","ONLINE SHOPPING",
"150099","126","365","2014-09-28","-71.00","G DESIGNERS","SHOPPING",
"150099","126","366","2014-09-29","-25.00","PEEBLES","ONLINE SHOPPING",
"150099","126","367","2014-09-29","-39.00","WHOLE FOODS MARKET","ONLINE SHOPPING",
"150099","127","368","2014-10-01","-70.00","BLOCKBUSTER","ENTERTAINMENT",
"150099","127","369","2014-10-04","-41.00","COBORNS","ONLINE SHOPPING",
"150099","127","370","2014-10-06","-93.00","WEGMANS","SHOPPING",
"150099","127","371","2014-10-11","-45.00","TFL OYSTERCARD","TRAVEL",
"150099","127","372","2014-10-13","-56.00","GREAT WALL SUPERMARKET","GROCERIES",
"150099","127","373","2014-10-16","-64.00","MI PUEBLO FOOD CENTER","GROCERIES",
"150099","127","374","2014-10-21","-92.00","FORDS FEDERATED STORE","GROCERIES",
"150099","127","375","2014-10-21","0.00","HALIFAX PLC","CASH",
"150099","127","376","2014-10-21","-58.00","DIPNEET JEWELLERS","SHOPPING",
"150099","127","377","2014-10-26","-31.00","TURCO'S","GROCERIES",
"150099","127","378","2014-10-27","-77.00","HANDY ANDY","SHOPPING",
"150099","128","379","2014-11-01","-72.00","SUPERSAVER FOODS","GROCERIES",
"150099","128","380","2014-11-03","-15.00","MANJEET FASHION","SHOPPING",
"150099","128","381","2014-11-05","-63.00","DAN'S SUPERMARKET","ONLINE SHOPPING",
"150099","128","382","2014-11-05","-34.00","SUPER 1 FOODS","SHOPPING",
"150099","128","383","2014-11-08","-98.00","LUCKY STORES","SHOPPING",
"150099","128","384","2014-11-09","-99.00","TREASURE ISLAND","ONLINE SHOPPING",
"150099","128","385","2014-11-13","-31.00","ACCESS SELF STORAGE","SHOPPING",
"150099","128","386","2014-11-16","-15.00","MINYARD'S","ONLINE SHOPPING",
"150099","128","387","2014-11-17","-61.00","AMSONS STATIONERS","SHOPPING",
"150099","128","388","2014-11-17","-37.00","SHOP N' SAVE","SHOPPING",
"150099","128","389","2014-11-22","-67.00","KEBABS N CURRIES","EATING OUT",
"150099","128","390","2014-11-22","-88.00","WEAVER'S","ONLINE SHOPPING",
"150099","128","391","2014-11-25","-75.00","LONDON DUNGEONS","ENTERTAINMENT",
"150099","128","392","2014-11-29","-19.00","LOOK SMART","SHOPPING",
"150099","129","393","2014-12-29","238.00","PAYMENT","PAYMENT",
"150099","129","394","2014-12-01","-41.00","DIERBERGS","ONLINE SHOPPING",
"150099","129","395","2014-12-05","-14.00","SUPER MARKET MEXICO","GROCERIES",
"150099","129","396","2014-12-07","-93.00","SUPERDRUG STORES","HEALTH",
"150099","129","397","2014-12-12","-76.00","TRAVELJIGSAW LIMITED","TRAVEL",
"150099","129","398","2014-12-15","-14.00","NAT WEST BANK","CASH",
"150099","129","399","2014-12-18","-38.00","WISE WAY","GROCERIES",
"150099","129","400","2014-12-18","-95.00","PRIMARK","SHOPPING",
"150099","129","401","2014-12-19","-69.00","TESCO SELF SERVICE","ONLINE SHOPPING",
"150099","129","402","2014-12-24","-25.00","TRIPIT INC","TRAVEL",
"150099","129","403","2014-12-27","-73.00","EL SUPER","GROCERIES",
"150099","130","404","2015-01-27","146.00","REFUND","PAYMENT",
"150099","130","405","2015-01-01","-12.00","CIC MONTREUIL","ACCOMODATION",
"150099","130","406","2015-01-02","-52.00","RBS","CASH",
"150099","130","407","2015-01-05","-21.00","GUNEET FASHIONS","SHOPPING",
"150099","130","408","2015-01-08","-79.00","KEY FOOD","ONLINE SHOPPING",
"150099","130","409","2015-01-09","-38.00","SAVE-A-LOT","SHOPPING",
"150099","130","410","2015-01-12","-57.00","HARP'S MARKET","ONLINE SHOPPING",
"150099","130","411","2015-01-17","-66.00","WWW.KWIK-FIT.COM","CAR",
"150099","130","412","2015-01-20","-61.00","INTEREST CHARGE FEE","FEES",
"150099","130","413","2015-01-23","-53.00","GREAT AMERICAN FOOD STORES","GROCERIES",
"150099","130","414","2015-01-25","-15.00","BUFFALO GRILL","EATING OUT",
"150099","130","415","2015-01-28","-61.00","DEBENHAMS","SHOPPING",
"150099","131","416","2015-02-01","-94.00","AVANZA SUPERMARKET","GROCERIES",
"150099","131","417","2015-02-05","-23.00","GOFF'S","ONLINE SHOPPING",
"150099","131","418","2015-02-09","-79.00","TOWN & COUNTRY FOOD MARKET","GROCERIES",
"150099","131","419","2015-02-10","-25.00","GUNEET FASHIONS","SHOPPING",
"150099","131","420","2015-02-15","-24.00","TESCO PETROL FILLING ST","FUEL",
"150099","131","421","2015-02-20","-11.00","FOODTOWN","GROCERIES",
"150099","131","422","2015-02-23","-62.00","HOME ECONOMIST","ONLINE SHOPPING",
"150099","131","423","2015-02-27","-42.00","KROGER MARKETPLACE","GROCERIES",
"150099","132","424","2015-03-27","72.00","REFUND","PAYMENT",
"150099","132","425","2015-03-01","-96.00","SHOE ZONE","SHOPPING",
"150099","132","426","2015-03-03","-5.00","BUEHLER'S BUY-LOW","GROCERIES",
"150099","132","427","2015-03-05","-21.00","LIDL UK","GROCERIES",
"150099","132","428","2015-03-06","-44.00","BI-LO","GROCERIES",
"150099","132","429","2015-03-08","-59.00","MOXIE'S","EATING OUT",
"150099","132","430","2015-03-11","-31.00","MANJEET FASHION","SHOPPING",
"150099","132","431","2015-03-14","-65.00","JACK 'N JILL","ONLINE SHOPPING",
"150099","132","432","2015-03-14","-69.00","OMNI FOODS","SHOPPING",
"150099","132","433","2015-03-15","-65.00","HOTEL GRAMONT","ACCOMODATION",
"150099","132","434","2015-03-15","-29.00","HUGO'S","ONLINE SHOPPING",
"150099","132","435","2015-03-19","-65.00","RUTLAND HOTEL EDINBURGH","ACCOMODATION",
"150099","132","436","2015-03-19","-61.00","MARIANO'S FRESH MARKET","SHOPPING",
"150099","132","437","2015-03-22","-33.00","PEPE`S PIRI PIRI","EATING OUT",
"150099","132","438","2015-03-25","-67.00","BIG SAVER FOODS","SHOPPING",
"150099","132","439","2015-03-28","-75.00","FESTIVAL FOODS","SHOPPING",
"150099","132","440","2015-03-28","-87.00","HUBBELL AND HUDSON","SHOPPING",
"150099","132","441","2015-03-28","-34.00","HOMEBASE LTD","SHOPPING",
"150099","133","442","2015-04-01","-83.00","IDEAL MARKET","GROCERIES",
"150099","133","443","2015-04-05","-61.00","BALDUCCI'S","SHOPPING",
"150099","133","444","2015-04-09","-44.00","FESTIVAL FOODS","SHOPPING",
"150099","133","445","2015-04-13","-25.00","AFFILIATED FOODS MIDWEST","GROCERIES",
"150099","133","446","2015-04-18","-81.00","TURTLE JACKS","EATING OUT",
"150099","133","447","2015-04-21","-15.00","GOLDEN FROG","ONLINE SHOPPING",
"150099","133","448","2015-04-21","-16.00","SEDANO'S","ONLINE SHOPPING",
"150099","133","449","2015-04-26","-77.00","SUPER FRESH","GROCERIES",
"150099","133","450","2015-04-27","-50.00","NOVOTEL BANGKOK","ACCOMODATION",
"150099","133","451","2015-04-29","-45.00","HOMEBASE LTD","SHOPPING",
"150100","134","452","2014-06-01","-54.00","KUHN'S QUALITY FOODS","ONLINE SHOPPING",
"150100","134","453","2014-06-01","-79.00","HANNAFORD BROTHERS COMPANY","SHOPPING",
"150100","134","454","2014-06-04","-24.00","HOME ECONOMIST","ONLINE SHOPPING",
"150100","134","455","2014-06-05","-51.00","DAHL'S FOODS","ONLINE SHOPPING",
"150100","134","456","2014-06-08","-61.00","APPLE MARKET","SHOPPING",
"150100","134","457","2014-06-08","-32.00","AMSONS STATIONERS","SHOPPING",
"150100","134","458","2014-06-12","-76.00","CLARKS SHOES LIMIT","SHOPPING",
"150100","134","459","2014-06-13","-72.00","PAYPAL PAYMENT","ONLINE SHOPPING",
"150100","134","460","2014-06-17","-59.00","LA TOUR EIFFEL","ENTERTAINMENT",
"150100","134","461","2014-06-17","-61.00","GOURMET MARKET","EATING OUT",
"150100","134","462","2014-06-20","-91.00","HARVEYS","ONLINE SHOPPING",
"150100","134","463","2014-06-20","-96.00","MITSUWA","SHOPPING",
"150100","134","464","2014-06-21","-96.00","LAVOGUE DEPARTMENT STORE","ONLINE SHOPPING",
"150100","134","465","2014-06-22","-42.00","NUGGET MARKETS","GROCERIES",
"150100","134","466","2014-06-27","-99.00","REMKE MARKETS BIGG'S","SHOPPING",
"150100","135","467","2014-07-27","53.00","PAYMENT","PAYMENT",
"150100","135","468","2014-07-01","-70.00","KMART","ONLINE SHOPPING",
"150100","135","469","2014-07-01","-41.00","HUSA CASABLANCA","ACCOMODATION",
"150100","135","470","2014-07-04","-36.00","BRAVO","ONLINE SHOPPING",
"150100","135","471","2014-07-07","-63.00","TIE RACK","SHOPPING",
"150100","135","472","2014-07-09","-9.00","BEN FRANKLIN STORES","ONLINE SHOPPING",
"150100","135","473","2014-07-12","-46.00","MORTON WILLIAMS","ONLINE SHOPPING",
"150100","135","474","2014-07-17","-19.00","ASSOCIATED WHOLESALERS","SHOPPING",
"150100","135","475","2014-07-22","-83.00","CASH SAVER","SHOPPING",
"150100","135","476","2014-07-26","-84.00","DOM & GEN","INSURANCE",
"150100","135","477","2014-07-29","-81.00","BEECHES ROAD SERVICE ST","FUEL",
"150100","136","478","2014-08-01","-93.00","MARTIN'S SUPER MARKETS","ONLINE SHOPPING",
"150100","136","479","2014-08-01","-18.00","ONAIR INTERNET SER","TRAVEL",
"150100","136","480","2014-08-02","-91.00","LOWES FOODS","ONLINE SHOPPING",
"150100","136","481","2014-08-02","-51.00","ENSENADA MARKETS","SHOPPING",
"150100","136","482","2014-08-02","-73.00","HALFORDS","CAR",
"150100","136","483","2014-08-02","-82.00","WALMART","SHOPPING",
"150100","136","484","2014-08-07","-31.00","THETRAINLINE.COM","TRAVEL",
"150100","136","485","2014-08-11","-38.00","APPLE MARKET","SHOPPING",
"150100","136","486","2014-08-16","-85.00","MARGALLA GRILL","EATING OUT",
"150100","136","487","2014-08-18","-46.00","DECICCO'S","ONLINE SHOPPING",
"150100","136","488","2014-08-20","-26.00","COMPARE FOODS SUPERMARKET","GROCERIES",
"150100","136","489","2014-08-23","-84.00","BUEHLER'S","SHOPPING",
"150100","136","490","2014-08-26","-50.00","LOCHNERS","SHOPPING",
"150100","136","491","2014-08-30","-82.00","RAPHAELS BANK","CASH",
"150100","137","492","2014-09-01","-11.00","MARSH","GROCERIES",
"150100","137","493","2014-09-02","-93.00","UNIFIED GROCERS","ONLINE SHOPPING",
"150100","137","494","2014-09-04","-85.00","SELLER'S BROS.","ONLINE SHOPPING",
"150100","137","495","2014-09-04","-52.00","LIFESTYLE SERVICES","FEES",
"150100","137","496","2014-09-05","-81.00","IGA","GROCERIES",
"150100","137","497","2014-09-08","-70.00","TOMAH CASH MERCANTILE","ONLINE SHOPPING",
"150100","137","498","2014-09-12","-48.00","NEW SEASONS MARKET","SHOPPING",
"150100","137","499","2014-09-17","-97.00","TRAVELEX UK LTD","TRAVEL",
"150100","137","500","2014-09-17","-2.00","CB PLAZA","ACCOMODATION",
"150100","137","501","2014-09-19","-1.00","KROGER","GROCERIES",
"150100","137","502","2014-09-23","-43.00","DOMINO'S PIZZA","EATING OUT",
"150100","137","503","2014-09-28","-46.00","EASTCOTE SERVICE ST","FUEL",
"150100","137","504","2014-09-28","-65.00","ILFORD SERVICE STATION","FUEL",
"150100","137","505","2014-09-29","-82.00","CASH ADVANCE SERVICE FEE","FEES",
"150100","138","506","2014-10-01","-93.00","PETOSA'S FAMILY GROCERY","ONLINE SHOPPING",
"150100","138","507","2014-10-05","-20.00","NUGGET MARKETS","GROCERIES",
"150100","138","508","2014-10-08","-19.00","APEX HOSPITALITY LTD LONDON","EATING OUT",
"150100","138","509","2014-10-08","-21.00","MANJEET FASHION","SHOPPING",
"150100","138","510","2014-10-09","-53.00","HILTON BRIGHTON","ACCOMODATION",
"150100","138","511","2014-10-10","-43.00","BUEHLER'S","SHOPPING",
"150100","138","512","2014-10-13","-70.00","WWW.DVLA.GOV.UK","CAR",
"150100","138","513","2014-10-17","-14.00","LA PLACITA","GROCERIES",
"150100","138","514","2014-10-17","-96.00","SEDANO'S","ONLINE SHOPPING",
"150100","138","515","2014-10-18","-10.00","MEIJER","SHOPPING",
"150100","138","516","2014-10-19","-49.00","ISLAND PACIFIC SUPERMARKET","SHOPPING",
"150100","138","517","2014-10-24","-57.00","MACEY'S MARKET","ONLINE SHOPPING",
"150100","138","518","2014-10-28","-69.00","WILSON FARMS","ONLINE SHOPPING",
"150100","138","519","2014-10-29","-53.00","WWW.MOUSEPRICE.COM","ONLINE SHOPPING",
"150100","139","520","2014-11-01","-86.00","WWW.KWIK-FIT.COM","CAR",
"150100","139","521","2014-11-03","-91.00","SAFEWAY INC","SHOPPING",
"150100","139","522","2014-11-03","-40.00","EL SUPER","GROCERIES",
"150100","139","523","2014-11-03","-78.00","MATHERNE'S SUPERMARKETS","GROCERIES",
"150100","139","524","2014-11-06","-67.00","ANDRONICO'S","GROCERIES",
"150100","139","525","2014-11-10","-13.00","TRIG'S","SHOPPING",
"150100","139","526","2014-11-12","-33.00","MINYARD'S","ONLINE SHOPPING",
"150100","139","527","2014-11-13","-79.00","CB PLAZA","ACCOMODATION",
"150100","139","528","2014-11-18","-6.00","AI HOA SUPERMARKET","ONLINE SHOPPING",
"150100","139","529","2014-11-18","-10.00","STAGE","SHOPPING",
"150100","139","530","2014-11-21","-52.00","PUBLIX SABOR","ONLINE SHOPPING",
"150100","139","531","2014-11-21","-86.00","PICK 'N SAVE","ONLINE SHOPPING",
"150100","139","532","2014-11-23","-13.00","HUDSON HOTEL (MOTO)","ACCOMODATION",
"150100","139","533","2014-11-27","-57.00","ONAIR INTERNET SER","TRAVEL",
"150100","140","534","2014-12-27","168.00","REFUND","PAYMENT",
"150100","140","535","2014-12-01","-57.00","CARDENAS SUPERMARKETS","SHOPPING",
"150100","140","536","2014-12-05","-85.00","MARUKAI","ONLINE SHOPPING",
"150100","140","537","2014-12-10","-75.00","DAHL'S FOODS","ONLINE SHOPPING",
"150100","140","538","2014-12-15","-29.00","LATINO EXPRESS GROCERY","SHOPPING",
"150100","140","539","2014-12-17","-64.00","CASH ADVANCE SERVICE FEE","FEES",
"150100","140","540","2014-12-17","-15.00","H-E-B","GROCERIES",
"150100","140","541","2014-12-20","-83.00","WISE WAY","GROCERIES",
"150100","140","542","2014-12-24","-85.00","PATHMARK","SHOPPING",
"150100","140","543","2014-12-24","-25.00","DECICCO'S","ONLINE SHOPPING",
"150100","140","544","2014-12-24","-70.00","CHRISTENSEN'S","GROCERIES",
"150100","140","545","2014-12-28","-38.00","PLUM MARKET","GROCERIES",
"150100","140","546","2014-12-29","-61.00","CANCER RESEARCH U","CHARITY",
"150100","141","547","2015-01-01","-79.00","EARTH FARE","ONLINE SHOPPING",
"150100","141","548","2015-01-06","-96.00","WAHACA","EATING OUT",
"150100","141","549","2015-01-09","-92.00","QUALITY MARKETS","SHOPPING",
"150100","141","550","2015-01-10","-22.00","NATURAL GROCERS BY VITAMIN COTTAGE","ONLINE SHOPPING",
"150100","141","551","2015-01-15","-28.00","CENTRAL MARKET","GROCERIES",
"150100","141","552","2015-01-16","-58.00","TAXI STOCKHOLM","TRAVEL",
"150100","141","553","2015-01-21","-47.00","HOMEGOODS","SHOPPING",
"150100","141","554","2015-01-22","-3.00","HARMONS GROCERY","SHOPPING",
"150100","141","555","2015-01-26","-32.00","TFL CONGESTION","TRAVEL",
"150100","141","556","2015-01-27","-95.00","LUNDS","GROCERIES",
"150100","142","557","2015-02-01","-47.00","HOME ECONOMIST","ONLINE SHOPPING",
"150100","142","558","2015-02-02","-38.00","PRESIDENTE","SHOPPING",
"150100","142","559","2015-02-06","-76.00","JALISCO SUPERMARKET","GROCERIES",
"150100","142","560","2015-02-08","-16.00","UNIFIED GROCERS","ONLINE SHOPPING",
"150100","142","561","2015-02-10","-19.00","EL RIO GRANDE LATIN MARKET","SHOPPING",
"150100","142","562","2015-02-14","-38.00","GIANT-LANDOVER","SHOPPING",
"150100","142","563","2015-02-19","-48.00","SUDBURY FARMS","ONLINE SHOPPING",
"150100","142","564","2015-02-22","-91.00","BALDUCCI'S","SHOPPING",
"150100","142","565","2015-02-27","-44.00","SNO-ISLE NATURAL FOODS CO-OP","GROCERIES",
"150100","143","566","2015-03-01","-50.00","D'AGOSTINO SUPERMARKETS","ONLINE SHOPPING",
"150100","143","567","2015-03-03","-87.00","JFK TERMINA 3","TRAVEL",
"150100","143","568","2015-03-08","-2.00","WILSON'S DEPARTMENT STORE","SHOPPING",
"150100","143","569","2015-03-13","-8.00","REMKE MARKETS BIGG'S","SHOPPING",
"150100","143","570","2015-03-16","-74.00","ROYAL AHOLD","GROCERIES",
"150100","143","571","2015-03-17","-80.00","US AIRWAYS","TRAVEL",
"150100","143","572","2015-03-22","-89.00","SULLIVAN'S FOODS","ONLINE SHOPPING",
"150100","143","573","2015-03-22","-27.00","POD","EATING OUT",
"150100","143","574","2015-03-24","-20.00","BIG Y FOODS","ONLINE SHOPPING",
"150100","143","575","2015-03-27","-80.00","GERLAND'S FOOD FAIR","GROCERIES",
"150100","143","576","2015-03-29","-59.00","ASSOCIATED FOOD STORES","GROCERIES",
"150100","143","577","2015-03-30","-24.00","FOODMAXX","ONLINE SHOPPING",
"150100","144","578","2015-04-30","197.00","PAYMENT","PAYMENT",
"150100","144","579","2015-04-01","-89.00","SCOT'S LO-COST","GROCERIES",
"150100","144","580","2015-04-05","-15.00","STEWART'S SHOPS","ONLINE SHOPPING",
"150100","144","581","2015-04-10","-98.00","HILLER'S MARKET","SHOPPING",
"150100","144","582","2015-04-10","-77.00","FRESH & EASY","ONLINE SHOPPING",
"150100","144","583","2015-04-14","-82.00","MURPHY'S","GROCERIES",
"150100","144","584","2015-04-19","-8.00","REASORS","SHOPPING",
"150100","144","585","2015-04-23","-51.00","GIRAFFE 1979","EATING OUT",
"150100","144","586","2015-04-25","-71.00","JALISCO SUPERMARKET","GROCERIES",
"150100","144","587","2015-04-25","-26.00","BASHAS'","SHOPPING",
"150100","144","588","2015-04-29","-4.00","PALAIS ROYAL","SHOPPING",
"150101","145","589","2014-05-01","-313.00","CENTRAL GROCERS COOPERATIVE","SHOPPING",
"150101","145","590","2014-05-05","-257.00","COSTCO WHOLESALE","SHOPPING",
"150101","145","591","2014-05-10","-314.00","SUPERMERCADO EL RANCHO","SHOPPING",
"150101","145","592","2014-05-10","-304.00","HILTON GARDEN INN TORO","ACCOMODATION",
"150101","145","593","2014-05-12","-33.00","KING'S DISCOUNT STORES","GROCERIES",
"150101","145","594","2014-05-16","-295.00","REMKE MARKETS BIGG'S","SHOPPING",
"150101","145","595","2014-05-20","-237.00","WWW.LOVEFILM.COM","ONLINE SHOPPING",
"150101","145","596","2014-05-24","-46.00","PUBLIX SABOR","ONLINE SHOPPING",
"150101","145","597","2014-05-27","-268.00","COBORNS","ONLINE SHOPPING",
"150101","145","598","2014-05-28","-49.00","QDFC - MOBILE DOHA","MOBILE",
"150101","145","599","2014-05-30","-79.00","TURCO'S","GROCERIES",
"150101","146","600","2014-06-01","-186.00","KEG 500 RICHMOND HILL","EATING OUT",
"150101","146","601","2014-06-02","-215.00","FISCHERS","ONLINE SHOPPING",
"150101","146","602","2014-06-03","-185.00","PRESIDENTE","SHOPPING",
"150101","146","603","2014-06-06","-340.00","PICK N SAVE LTD","GROCERIES",
"150101","146","604","2014-06-10","-2.00","NORBY'S","SHOPPING",
"150101","146","605","2014-06-13","-105.00","MAKRO SELF SERVICE","SHOPPING",
"150101","146","606","2014-06-15","-56.00","SHOP N' SAVE","SHOPPING",
"150101","146","607","2014-06-15","-14.00","KROGER MARKETPLACE","GROCERIES",
"150101","146","608","2014-06-16","-223.00","WA DULLES HILTON 64279","ACCOMODATION",
"150101","146","609","2014-06-20","-216.00","ACCESS SELF STORAG","MISC",
"150101","146","610","2014-06-22","-154.00","R RANCH MARKETS","ONLINE SHOPPING",
"150101","146","611","2014-06-26","-53.00","ALDI","SHOPPING",
"150101","146","612","2014-06-26","-164.00","HOLIDAY MARKET","GROCERIES",
"150101","147","613","2014-07-01","-130.00","BEALLS","SHOPPING",
"150101","147","614","2014-07-02","-133.00","JACK 'N JILL","ONLINE SHOPPING",
"150101","147","615","2014-07-02","-112.00","ASDA","GROCERIES",
"150101","147","616","2014-07-05","-38.00","PAVILION END","EATING OUT",
"150101","147","617","2014-07-10","-293.00","LOWES FOODS","ONLINE SHOPPING",
"150101","147","618","2014-07-15","-196.00","TIGER RETAIL","SHOPPING",
"150101","147","619","2014-07-15","-341.00","QUESTOR INSURANCE","INSURANCE",
